date,bank_holiday,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,school_holiday,feature_8,feature_9,feature_10,label
2006-03-19,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1941
2006-03-20,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,809
2006-03-21,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,607
2006-03-22,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,727
2006-03-23,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,563
2006-03-24,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,914
2006-03-25,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1997
2006-03-26,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,2293
2006-03-27,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,766
2006-03-28,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,695
2006-03-29,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,640
2006-03-30,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,719
2006-03-31,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,750
2006-04-01,0,1,0,0,3.2,6.7,1.7,3.7,0,0,0,0,0,1374
